fecha_dato,ncodpers,ind_empleado,pais_residencia,sexo,age,fecha_alta,ind_nuevo,antiguedad,indrel,ult_fec_cli_1t,indrel_1mes,tiprel_1mes,indresi,indext,conyuemp,canal_entrada,indfall,tipodom,cod_prov,nomprov,ind_actividad_cliente,renta,segmento,ind_ahor_fin_ult1,ind_aval_fin_ult1,ind_cco_fin_ult1,ind_cder_fin_ult1,ind_cno_fin_ult1,ind_ctju_fin_ult1,ind_ctma_fin_ult1,ind_ctop_fin_ult1,ind_ctpp_fin_ult1,ind_deco_fin_ult1,ind_deme_fin_ult1,ind_dela_fin_ult1,ind_ecue_fin_ult1,ind_fond_fin_ult1,ind_hip_fin_ult1,ind_plan_fin_ult1,ind_pres_fin_ult1,ind_reca_fin_ult1,ind_tjcr_fin_ult1,ind_valo_fin_ult1,ind_viv_fin_ult1,ind_nomina_ult1,ind_nom_pens_ult1,ind_recibo_ult1
28-01-2015,1056300,N,ES,H,27,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,15,"CORUÑA, A",1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056278,N,ES,V,29,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,41,SEVILLA,0,98603.19,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056301,N,ES,H,30,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,41,SEVILLA,0,70851.3,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056277,N,ES,V,29,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,41,SEVILLA,0,147068.49,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056275,N,ES,H,22,06-09-2012,0,34,1,,1,I,S,N,,KHD,N,1,2,ALBACETE,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056254,N,ES,V,25,06-09-2012,0,34,1,,1,A,S,N,,KHE,N,1,28,MADRID,1,99708.06,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28-01-2015,1056256,N,ES,H,23,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,29,MALAGA,0,98429.19,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056257,N,ES,V,23,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,32,OURENSE,0,116306.97,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056258,N,ES,H,24,06-09-2012,0,34,1,,1,A,S,N,,KHE,N,1,45,TOLEDO,1,37609.95,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28-01-2015,1056259,N,ES,V,23,06-09-2012,0,34,1,,1,A,S,N,,KHE,N,1,28,MADRID,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056260,N,ES,H,23,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,23,JAEN,0,59702.46,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056261,N,ES,H,25,06-09-2012,0,34,1,,1,A,S,N,,KHE,N,1,36,PONTEVEDRA,1,168726.03,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056262,N,ES,H,35,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,28,MADRID,0,77503.71,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056265,N,ES,H,24,06-09-2012,0,34,1,,1,A,S,N,,KHE,N,1,28,MADRID,1,136298.16,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056267,N,ES,H,31,06-09-2012,0,34,99,23-07-2015,1,I,S,N,,KHE,N,1,29,MALAGA,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056270,N,ES,H,22,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,29,MALAGA,0,78154.23,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056271,N,ES,H,24,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,41,SEVILLA,0,36539.49,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056272,N,ES,H,31,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,41,SEVILLA,0,134364.9,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056273,N,ES,V,23,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,14,CORDOBA,0,60426.33,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056274,N,ES,H,25,06-09-2012,0,34,1,,1,A,S,N,,KHE,N,1,41,SEVILLA,1,84352.11,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
28-01-2015,1056276,N,ES,H,27,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,29,MALAGA,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056253,N,ES,H,23,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,15,"CORUÑA, A",0,146796.24,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056303,N,ES,H,31,06-09-2012,0,34,1,,1,A,S,N,,KHE,N,1,36,PONTEVEDRA,1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056305,N,ES,V,23,06-09-2012,0,34,1,,1,A,S,N,,KHE,N,1,36,PONTEVEDRA,1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056328,N,ES,H,24,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,41,SEVILLA,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056329,N,ES,H,22,06-09-2012,0,34,1,,1,I,S,N,,KHD,N,1,12,CASTELLON,0,116199.48,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056330,N,ES,H,23,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,15,"CORUÑA, A",1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056331,N,ES,H,28,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,6,BADAJOZ,0,46667.58,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056332,N,ES,H,26,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,21,HUELVA,0,51627.3,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056333,N,ES,V,22,06-09-2012,0,34,1,,1,I,S,N,,KHD,N,1,29,MALAGA,0,46312.68,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056334,N,ES,V,28,06-09-2012,0,34,1,,1,A,S,S,,KHE,N,1,15,"CORUÑA, A",1,111828.93,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28-01-2015,1056335,N,ES,V,23,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,36,PONTEVEDRA,1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056336,N,ES,H,23,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,32,OURENSE,0,83182.29,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056337,N,ES,V,27,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,15,"CORUÑA, A",0,52965.54,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056338,N,ES,H,24,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,31,NAVARRA,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056339,N,ES,H,23,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,36,PONTEVEDRA,0,49541.7,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056341,N,ES,V,24,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,31,NAVARRA,1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056342,N,ES,H,25,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,32,OURENSE,0,83182.29,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056343,N,ES,H,22,06-09-2012,0,34,1,,1,I,S,N,,KHD,N,1,45,TOLEDO,0,31422.69,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056327,N,ES,V,26,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,11,CADIZ,0,76522.2,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056304,N,ES,H,23,06-09-2012,0,34,1,,1,I,S,S,,KHE,N,1,21,HUELVA,0,137944.71,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056326,N,ES,H,25,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,15,"CORUÑA, A",0,68633.19,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056322,N,ES,H,23,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,6,BADAJOZ,0,48304.5,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056306,N,ES,V,24,06-09-2012,0,34,1,,1,A,S,S,,KHE,N,1,15,"CORUÑA, A",1,85228.92,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28-01-2015,1056307,N,ES,H,23,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,32,OURENSE,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056308,N,ES,V,24,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,36,PONTEVEDRA,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056309,N,ES,V,29,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,21,HUELVA,0,58779.51,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056310,N,ES,H,22,06-09-2012,0,34,1,,1,I,S,N,,KHD,N,1,21,HUELVA,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056311,N,ES,V,23,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,21,HUELVA,0,113867.7,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056312,N,ES,H,24,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,15,"CORUÑA, A",0,70775.58,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056313,N,ES,H,26,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,36,PONTEVEDRA,1,137630.49,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056314,N,ES,H,26,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,8,BARCELONA,0,370664.19,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056315,N,ES,H,24,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,11,CADIZ,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056316,N,ES,H,22,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,36,PONTEVEDRA,1,38800.44,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056317,N,ES,H,28,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,21,HUELVA,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056318,N,ES,H,23,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,15,"CORUÑA, A",1,63115.77,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056320,N,ES,H,25,06-09-2012,0,34,1,,1,A,S,N,,KHE,N,1,15,"CORUÑA, A",1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056321,N,ES,H,22,06-09-2012,0,34,1,,1,I,S,N,,KHD,N,1,36,PONTEVEDRA,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056324,N,ES,H,27,06-09-2012,0,34,1,,1,A,S,N,,KHE,N,1,36,PONTEVEDRA,1,122039.94,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056252,N,ES,H,22,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,29,MALAGA,0,61791.33,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056251,N,ES,H,28,06-09-2012,0,34,1,,1,A,S,N,,KHE,N,1,28,MADRID,0,125134.95,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056250,N,ES,V,23,06-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,36,PONTEVEDRA,0,104255.67,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056096,N,ES,H,86,05-09-2012,0,34,1,,1,A,S,N,,KFC,N,1,50,ZARAGOZA,1,174532.44,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056099,N,ES,V,46,05-09-2012,0,34,1,,1,A,S,N,,KFC,N,1,7,"BALEARS, ILLES",1,76610.16,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
28-01-2015,1056101,N,ES,V,31,05-09-2012,0,34,1,,1,I,S,N,,KFC,N,1,28,MADRID,0,75447.75,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056102,N,ES,V,51,05-09-2012,0,34,1,,1,A,S,N,,KAT,N,1,11,CADIZ,1,74591.4,01 - TOP,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056111,N,ES,V,36,05-09-2012,0,34,1,,1,A,S,N,,KFC,N,1,48,BIZKAIA,1,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056113,N,ES,V,41,05-09-2012,0,34,1,,1,A,S,N,,KFC,N,1,28,MADRID,1,81927.93,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28-01-2015,1056116,N,ES,V,39,05-09-2012,0,34,1,,1,A,S,N,,KAT,N,1,28,MADRID,1,227991.57,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056124,N,ES,V,54,05-09-2012,0,34,1,,1,A,S,N,,KAT,N,1,22,HUESCA,1,155659.71,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056127,N,ES,V,29,05-09-2012,0,34,1,,1,A,S,N,,KFC,N,1,28,MADRID,1,77049.09,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
28-01-2015,1056128,N,ES,V,58,05-09-2012,0,34,1,,1,I,S,N,,KFC,N,1,49,ZAMORA,0,83572.53,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056130,N,ES,V,33,05-09-2012,0,34,1,,1,A,S,S,,KFC,N,1,15,"CORUÑA, A",1,106131.48,03 - UNIVERSITARIO,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
28-01-2015,1056132,N,ES,V,35,05-09-2012,0,34,1,,1,A,S,N,,KAT,N,1,20,GIPUZKOA,1,,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1
28-01-2015,1056133,N,ES,H,42,05-09-2012,0,34,1,,1,I,S,N,,KFC,N,1,28,MADRID,0,168326.43,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056138,N,ES,V,42,05-09-2012,0,34,1,,1,A,S,N,,KFC,N,1,19,GUADALAJARA,1,119117.1,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
28-01-2015,1056144,N,ES,V,51,05-09-2012,0,34,1,,1,A,S,N,,KAT,N,1,28,MADRID,1,232177.05,01 - TOP,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056094,N,ES,V,22,05-09-2012,0,34,1,,1,A,S,N,,KFC,N,1,35,"PALMAS, LAS",1,112999.92,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
28-01-2015,1056146,N,ES,V,35,05-09-2012,0,34,1,,1,I,S,N,,KFC,N,1,28,MADRID,0,171391.71,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056091,N,ES,H,46,05-09-2012,0,34,1,,1,A,S,N,,KFC,N,1,3,ALICANTE,1,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28-01-2015,1056088,N,ES,V,50,05-09-2012,0,34,1,,1,A,S,N,,KFC,N,1,28,MADRID,1,190846.83,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056060,N,ES,V,38,05-09-2012,0,34,1,,1,I,S,N,,KFC,N,1,8,BARCELONA,0,61444.53,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056061,N,ES,V,23,05-09-2012,0,34,1,,1,A,S,N,,KAT,N,1,11,CADIZ,1,133777.65,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
28-01-2015,1056062,N,ES,V,31,05-09-2012,0,34,1,,1,A,S,N,,KFC,N,1,19,GUADALAJARA,1,48921.93,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056065,N,ES,H,35,05-09-2012,0,34,1,,1,A,S,N,,KAT,N,1,15,"CORUÑA, A",1,68811.18,02 - PARTICULARES,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
28-01-2015,1056067,N,ES,H,28,05-09-2012,0,13,1,,1,I,S,N,,KAT,N,1,6,BADAJOZ,0,81999.18,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056068,N,ES,V,48,05-09-2012,0,34,1,,1,I,S,N,,KFC,N,1,8,BARCELONA,0,252532.86,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056069,N,ES,V,44,05-09-2012,0,34,1,,1,A,S,N,,KAT,N,1,28,MADRID,1,122897.55,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056072,N,ES,V,36,05-09-2012,0,34,1,,1,I,S,N,,KFC,N,1,12,CASTELLON,0,24723.24,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056073,N,ES,H,42,05-09-2012,0,34,1,,1,A,S,N,,KFC,N,1,28,MADRID,1,161737.74,02 - PARTICULARES,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28-01-2015,1056075,N,ES,H,41,05-09-2012,0,34,1,,1,A,S,N,,KAT,N,1,46,VALENCIA,1,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056079,N,ES,V,58,05-09-2012,0,34,1,,1,A,S,N,,KFC,N,1,28,MADRID,1,120814.5,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
28-01-2015,1056081,N,ES,V,42,05-09-2012,0,34,1,,1,A,S,N,,KAT,N,1,33,ASTURIAS,1,154850.82,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056082,N,ES,V,25,05-09-2012,0,34,1,,1,A,S,N,,KFC,N,1,15,"CORUÑA, A",1,75812.19,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28-01-2015,1056083,N,ES,V,33,05-09-2012,0,34,1,,1,A,S,N,,KFC,N,1,35,"PALMAS, LAS",1,95859.24,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056085,N,ES,H,24,05-09-2012,0,34,1,,1,A,S,N,,KAT,N,1,28,MADRID,1,234179.16,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
28-01-2015,1056089,N,ES,V,73,05-09-2012,0,34,1,,1,I,S,N,,KFC,N,1,41,SEVILLA,1,160631.64,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056149,N,ES,V,24,05-09-2012,0,34,1,,1,I,S,N,,KFC,N,1,28,MADRID,0,75298.77,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056151,N,ES,V,23,05-09-2012,0,34,1,,1,A,S,N,,KFC,N,1,41,SEVILLA,1,94311.9,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056152,N,ES,H,45,05-09-2012,0,34,1,,1,A,S,N,,KAT,N,1,41,SEVILLA,1,41183.85,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056209,N,ES,H,22,05-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,29,MALAGA,0,75276.36,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056212,N,ES,H,22,05-09-2012,0,34,1,,1,A,S,N,,KAT,N,1,28,MADRID,1,155832.75,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056217,N,ES,H,23,05-09-2012,0,34,1,,1,A,S,N,,KAT,N,1,20,GIPUZKOA,1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056220,N,ES,V,51,05-09-2012,0,34,1,,1,A,S,N,,KAZ,N,1,45,TOLEDO,1,116248.41,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
28-01-2015,1056226,N,ES,H,22,05-09-2012,0,34,1,,1,A,S,N,,KHE,N,1,36,PONTEVEDRA,0,84526.65,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1056231,N,ES,V,22,05-09-2012,0,34,1,,1,I,S,N,,KHE,N,1,29,MALAGA,0,192229.14,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
